player_id,full_name,birth_date,nationality,position
124396,Carlos Baleba,3 January 2004,Cameroon,M
139402,Emilio Ballard-Matthews,11 August 2008,England,F
20959,Fodé Ballo-Touré,3 January 1997,Senegal,D
120417,Valentín Barco,23 July 2004,Argentina,D
66548,Ty Barnett,3 August 2005,England,F
117451,Luca Barrington,12 December 2004,England,F
11331,Samuel Bastien,26 September 1996,DR Congo,M
114056,Joe Bauress,24 November 2005,England,F
71744,Altay Bayindir,14 April 1998,Turkey,G
8923,Amari'i Bell,5 May 1994,Jamaica,D
126108,Jean-Ricner Bellegarde,27 June 1998,France,M
118095,Anis Ben Slimane,16 March 2001,Tunisia,M
31671,Steven Benda,1 October 1998,Germany,G
8303,Luke Berry,12 July 1992,England,M
126789,Beto,31 January 1998,Guinea-Bissau,F
35699,Jordan Beyer,19 May 2000,Germany,D
132200,Billy Blacker,25 May 2006,England,F
107805,Alex Borto,6 November 2003,United States,G
115438,Aaron Bott,6 September 2004,England,G
14242,Ben Brereton,18 April 1999,Chile,F
69812,Ethan Brierley,23 November 2003,England,M
21127,Jacob Brown,10 April 1998,Scotland,F
19831,Jacob Bruun Larsen,19 September 1998,Denmark,F
138151,Jake Burger,6 October 2004,England,M
130411,Jili Buyabu,9 August 2003,England,D
75105,Elijah Campbell,2 August 2004,England,D
50545,Carlos Gomes,14 November 1998,Guinea-Bissau,F
51597,Nathan Carlyon,14 September 2002,England,M
111967,Charlie Casper,4 April 2005,England,G
109098,Leo Castledine,20 August 2005,England,M
141022,Christian Chigozie,1 March 2007,England,D
69766,Tawanda Chirewa,12 October 2003,Zimbabwe,M
127804,Leon Chiwome,10 January 2006,England,F
92713,Samy Chouchane,5 September 2003,Tunisia,M
108314,Darko Churlinov,11 July 2000,North Macedonia,M
67221,Toby Collyer,3 January 2004,England,M
112377,Ted Curd,14 February 2006,England,G
145135,Sam Curtis,1 December 2005,Ireland,D
119292,Jayden Danns,16 January 2006,England,F
117573,Luc De Fougerolles,12 October 2005,Canada,D
139004,Deivid Washington,5 June 2005,Brazil,F
21785,Hannes Delcroix,28 February 1999,Belgium,D
138981,Justin Devenny,11 October 2003,Northern Ireland,M
25349,Marcus Dewhurst,20 March 2001,England,G
51084,Moussa Diaby,7 July 1999,France,F
54893,Axel Disasi,11 March 1998,France,D
54156,Jérémy Doku,27 May 2002,Belgium,F
115172,Nicolás Domínguez,28 June 1998,Argentina,M
144906,Dominic Martins,13 October 2005,Portugal,M
24309,Alfie Doughty,21 December 1999,England,M
26226,Mohamed Dräger,25 June 1996,Tunisia,D
69070,Radu Dragusin,3 February 2002,Romania,D
112740,Joshua Duffus,15 December 2004,England,F
124989,Kiano Dyer,21 November 2006,England,M
110117,George Earthy,5 September 2004,England,M
129201,Evan Easton,14 January 2005,Scotland,D
135722,Claudio Echeverri,2 January 2006,Argentina,M
40211,Edson Álvarez,24 October 1997,Mexico,M
128456,Hjalmar Ekdal,21 October 1998,Sweden,D
144759,Lander Emery,29 March 2003,Spain,G
43586,Wataru Endo,9 February 1993,Japan,M
124531,Maxime Estève,26 May 2002,France,D
32159,Romain Faivre,14 July 1998,France,M
66735,Ansu Fati,31 October 2002,Spain,F
63741,Enzo Fernández,17 January 2001,Argentina,M
33280,Mark Flekken,13 June 1993,Netherlands,G
66691,Omari Forson,20 July 2004,England,F
64282,Lyle Foster,3 September 2000,South Africa,F
69260,Denis Franchi,22 October 2002,Italy,G
119423,Aidan Francis-Clarke,13 September 2005,England,D
140365,Benjamin Fredrick,28 May 2005,Nigeria,D
115447,Joe Gardner,6 June 2005,Ireland,F
51901,Joe Gauci,4 July 2000,Australia,G
117587,Billy Gee,30 July 2005,England,D
118442,Tyrique George,4 February 2006,England,F
117859,Michael Golding,23 May 2006,England,M
139644,Enso González,20 January 2005,Paraguay,F
117446,True Grant,2 November 2005,England,G
49909,Ryan Gravenberch,16 May 2002,Netherlands,M
50661,Ivo Grbic,18 January 1996,Croatia,G
117552,Luca Gunter,23 March 2005,England,G
67178,Josko Gvardiol,23 January 2002,Croatia,D
69019,Jordan Hackett,20 February 2004,England,D
20361,Gustavo Hamer,24 June 1997,Netherlands,M
131841,Owen Hampson,17 November 2004,Wales,M
130153,Ollie Harrison,7 August 2007,England,M
112538,Daiki Hashioka,17 May 1999,Japan,D
133114,Ayden Heaven,22 September 2006,England,D
13988,Dean Henderson,12 March 1997,England,G
128733,Travis Hernes,4 November 2005,Norway,M
66544,Owen Hesketh,10 October 2002,Wales,M
143765,Fletcher Holman,12 October 2004,England,F
14954,Tom Holmes,12 March 2000,England,D
75096,Justin Hubner,14 September 2003,Indonesia,D
67214,James Huntley,2 March 2004,England,M
122934,Rasmus Højlund,4 February 2003,Denmark,F
21912,Igor Julio,7 February 1998,Brazil,D
112590,Danny Imray,27 July 2003,England,D
136505,Andy Irving,13 May 2000,Scotland,M
10413,Harry Isted,5 March 1997,England,G
94669,Ben Jackson,3 September 2003,England,D
134709,Joe Johnson,21 February 2006,England,D
67776,Jurriën Timber,17 June 2001,Netherlands,D
109721,Willy Kambwala,25 August 2004,France,D
5844,Thomas Kaminski,23 October 1992,Belgium,G
92709,Leigh Kavanagh,27 December 2003,Ireland,D
117753,Omari Kellyman,15 September 2005,England,M
116665,Milos Kerkez,7 November 2003,Hungary,D
107818,Aaron Keto-Diyawa,11 September 2003,England,D
126962,Kim Ji-Soo,24 December 2004,South Korea,D
128976,Josh King,3 January 2007,England,M
21519,Justin Kluivert,5 May 1999,Netherlands,F
92627,Jacob Knightbridge,25 January 2004,England,G
125169,Luca Koleosho,15 September 2004,Italy,F
144265,Yunus Konak,10 January 2006,Turkey,M
129671,Lewis Koumas,19 September 2005,Wales,F
51364,Mohammed Kudus,2 August 2000,Ghana,M
25443,Marcel Lewis,30 September 2001,England,M
8212,Tom Lockyer,3 December 1994,Wales,D
133521,Jayden Luker,30 April 2005,England,M
12128,Mahmoud Dahoud,1 January 1996,Syria,M
52053,Manuel Benson,28 March 1997,Angola,F
133641,Finley Marjoram,26 March 2006,England,M
124846,Zach Marsh,6 October 2005,England,F
122149,Callum Marshall,28 November 2004,Northern Ireland,F
53671,Han-Noah Massengo,7 July 2001,France,D
133681,Matheus França,1 April 2004,Brazil,F
69020,Roshaun Mathurin,23 January 2004,England,F
109777,Alex Matos,3 October 2004,England,F
144040,Adrian Mazilu,13 September 2005,Romania,F
22010,John McAtee,23 July 1999,England,F
109138,James McConnell,13 September 2004,England,M
117569,Delano McCoy-Splatt,11 October 2004,Jamaica,M
112080,Jamie McDonnell,16 February 2004,Northern Ireland,M
144899,Callan McKenna,22 December 2006,Scotland,G
75174,Luke McNally,20 September 1999,Ireland,D
68592,Mateo Mejía,31 March 2003,Colombia,F
109707,Max Merrick,10 November 2005,England,G
112261,Jenson Metcalfe,6 September 2004,England,M
66729,Jamie Miley,14 January 2004,England,M
136175,Yankuba Minteh,22 July 2004,Gambia,F
40153,Gonzalo Montiel,1 January 1997,Argentina,D
118952,Diego Moreira,6 August 2004,Belgium,F
11008,Carlton Morris,16 December 1995,England,F
4854,Pelly Ruddock Mpanzu,22 March 1994,DR Congo,M
76353,Daniel Muñoz,26 May 1996,Colombia,D
111116,Finley Munroe,8 February 2005,England,D
139648,Murillo,4 July 2002,Brazil,D
127659,Alex Murphy,25 June 2004,Ireland,D
119427,Harrison Murray-Campbell,4 August 2006,England,D
134820,Amara Nallo,18 November 2006,England,D
66576,Michael Ndiweni,2 December 2003,England,F
136672,Kosta Nedeljkovic,16 December 2005,Serbia,D
26090,Josh Neufville,22 March 2001,England,F
16784,Christopher Nkunku,14 November 1997,France,F
130665,Treymaurice Nyoni,30 June 2007,England,M
118579,Wilson Odobert,28 November 2004,France,F
51525,Idris Odutayo,26 October 2002,England,D
33128,Chiedozie Ogbene,1 May 1997,Ireland,F
117615,Habeeb Ogunneye,12 November 2005,England,D
107819,Temple Ojinnaka,30 March 2005,Italy,M
135120,Wes Okoduwa,12 May 2008,England,D
140364,Ryan Oné,26 June 2006,Scotland,F
9154,Fred Onyedinma,24 November 1996,Nigeria,M
14960,Gabriel Osho,14 August 1998,Nigeria,D
134334,Mark O’Mahony,14 January 2005,Ireland,F
117625,Ben Parkinson,10 March 2005,England,F
119459,Sydie Peck,13 September 2004,England,M
127626,Aribim Pepple,25 December 2002,Canada,F
134403,Djordje Petrovic,8 October 1999,Serbia,G
127738,Casey Pettit,15 October 2002,England,M
122270,Killian Phillips,30 March 2002,Ireland,M
117558,Axel Piesold,31 March 2005,England,D
108956,Alfie Pond,1 March 2004,England,D
4681,Dan Potts,13 April 1994,England,D
117543,Josh Powell,9 January 2005,England,M
130670,Sam Proctor,21 December 2006,England,G
63838,Logan Pye,26 October 2003,England,D
20430,Ionut Radu,28 May 1997,Romania,G
8161,Glen Rea,3 September 1994,Ireland,M
64207,Sebastian Revan,14 July 2003,England,D
66630,Giovanni Reyna,13 November 2002,United States,M
144500,Dujuan Richards,10 November 2005,Jamaica,F
119082,Rodrigo Ribeiro,28 April 2005,Portugal,F
55556,Carl Rushworth,2 July 2001,England,G
130139,Sai Sachdev,9 March 2005,England,D
108816,Ibrahim Sangaré,2 December 1997,Cote D’Ivoire,M
141471,Dovydas Sasnauskas,16 February 2007,Lithuania,D
98264,Dan Sassi,8 December 2003,England,D
114295,Calum Scanlon,14 February 2005,England,D
74976,Alex Scott,21 August 2003,England,M
3795,James Shea,16 June 1991,England,G
69762,Joseph Starbuck,3 August 2002,England,D
69598,Zak Sturge,15 June 2004,England,D
109099,Ronnie Stutter,6 January 2005,England,F
117450,Mahamadou Susoho,20 January 2005,Spain,M
108920,James Sweet,3 November 2003,Wales,D
33231,Dominik Szoboszlai,25 October 2000,Hungary,M
112263,Devan Tanton,3 January 2004,Colombia,D
98290,Jimi Tauriainen,8 March 2004,Finland,M
8691,Charlie Taylor,18 September 1993,England,D
23947,Elliot Thorpe,9 November 2000,Wales,M
71623,Sandro Tonali,8 May 2000,Italy,M
21529,Pau Torres,16 January 1997,Spain,D
75883,Mike Trésor,28 May 1999,Belgium,F
69611,Jay Turner-Cooke,31 December 2003,England,M
13808,Scott Twine,14 July 1999,England,M
74960,Lesley Ugochukwu,26 March 2004,France,M
134955,Franco Umeh-Chibueze,26 January 2005,Ireland,F
16582,Enes Ünal,10 May 1997,Turkey,F
144788,Hákon Valdimarsson,13 October 2001,Iceland,G
75582,Micky van de Ven,19 April 2001,Netherlands,D
138107,Alejo Véliz,19 September 2003,Argentina,F
75709,Bart Verbruggen,18 August 2002,Netherlands,G
71923,Guglielmo Vicario,7 October 1996,Italy,G
13801,Lawrence Vigouroux,19 November 1993,Chile,G
69865,Vinicius Souza,17 June 1999,Brazil,M
110187,Vitinho,23 July 1999,Brazil,D
20547,Odysseas Vlachodimos,26 April 1994,Greece,G
10560,Jack Walton,23 April 1998,England,G
20054,Louie Watson,7 June 2001,Ireland,M
69595,Adam Wharton,6 February 2004,England,M
124366,Ethan Wheatley,20 January 2006,England,F
117449,Matthew Whittingham,21 October 2004,England,M
112746,Tom Wooster,30 March 2005,England,G
119034,Youssef Chermiti,24 May 2004,Portugal,F
22795,Nicolò Zaniolo,2 July 1999,Italy,M
116763,Anass Zaroury,7 November 2000,Morocco,F
110203,Emmanuel Agbadou,17 June 1997,Cote D’Ivoire,D
125106,Asher Agbinone,28 September 2005,England,M
63670,Gassan Ahadme,17 November 2000,Morocco,F
124320,Damola Ajayi,27 December 2005,England,F
147822,Romeo Akachukwu,28 July 2006,Ireland,M
50585,Yunus Akgün,7 July 2000,Turkey,F
129849,Matai Akinmboni,17 October 2006,United States,D
129724,Farid Alfa-Ruprecht,28 March 2006,Germany,F
127536,Alfie Harrison,28 November 2005,England,M
51703,Ali Al-Hamadi,1 March 2002,Iraq,F
2862,Sone Aluko,19 February 1989,Nigeria,F
136952,Mathis Amougou,18 January 2006,France,M
119874,Ato Ampah,22 April 2006,England,F
143214,André,16 July 2001,Brazil,M
136199,Aaron Anselmino,29 April 2005,Argentina,D
130671,Genesis Antwi,11 May 2007,Sweden,D
64370,Julián Araujo,13 August 2001,Mexico,D
134286,Harrison Armstrong,19 January 2007,England,M
11428,Marco Asensio,21 January 1996,Spain,F
134994,Leon Ayinde,5 September 2004,Ireland,M
65744,Trialist B,,England,D
108957,Elkan Baggott,23 October 2002,Indonesia,D
7485,Dominic Ball,2 August 1995,England,M
112601,Owen Barker,23 February 2005,England,M
71986,Enzo Barrenechea,22 May 2001,Argentina,M
124329,Callum Bates,28 September 2005,England,M
132022,Stevie Bausor,11 May 2005,England,G
133165,Lewys Benjamin,28 November 2006,Wales,G
133603,Lucas Bergvall,2 February 2006,Sweden,M
138105,Tyler Bindon,27 January 2005,New Zealand,D
124321,Leo Black,9 February 2006,England,F
117591,Somto Boniface,11 March 2006,England,D
118070,Beaux Booth,17 December 2005,England,M
138560,Aidan Borland,25 April 2007,Scotland,M
121754,Zak Bradshaw,22 September 2003,England,D
112711,Cameron Bragg,10 April 2005,England,M
134787,Kaden Braithwaite,8 February 2008,England,D
122146,Logan Briggs,7 February 2005,England,M
138126,Spike Brits,24 June 2007,England,G
127888,Ben Broggio,29 January 2007,England,M
127095,Gerard Buabo,24 May 2005,England,F
11000,Cameron Burgess,21 October 1995,Australia,D
8201,Wes Burns,23 November 1994,Wales,F
144213,Bradley Burrowes,4 March 2008,England,M
69603,Luke Butterfield,29 September 2003,Scotland,M
122282,Killian Cahill,3 November 2003,Ireland,G
108613,Jens Cajuste,10 August 1999,Sweden,M
69914,Riccardo Calafiori,19 May 2002,Italy,D
147272,Carlos Miguel,9 October 1998,Brazil,G
112706,Henry Cartwright,11 December 2004,England,M
26681,Eiran Cashin,9 November 2001,Ireland,D
73894,Dante Cassanova,21 June 2004,Jamaica,D
10874,Conor Chaplin,16 February 1997,England,F
122429,Dylan Charlton,2 July 2006,England,D
15802,Federico Chiesa,25 October 1997,Italy,F
121695,Brayden Clarke,3 July 2007,Wales,D
75678,Woyo Coulibaly,26 May 1999,France,D
35752,Jorge Cuenca,17 November 1999,Spain,D
146394,Eric da Silva Moreira,3 May 2006,Germany,F
67450,David Carmo,19 July 1999,Angola,D
68581,Harvey Davies,3 September 2003,England,G
20226,Matthijs de Ligt,12 August 1999,Netherlands,D
112267,Roman Dixon,26 December 2004,England,D
123672,Nasser Djiga,15 November 2002,Burkina Faso,D
7865,Janoi Donacien,3 November 1993,St. Lucia,D
146567,Patrick Dorgu,26 October 2004,Denmark,D
107820,Callum Doyle,3 October 2003,England,D
114649,Coby Ebere,17 September 2005,Germany,F
13637,George Edmundson,15 August 1997,England,D
72360,Ronnie Edwards,28 March 2003,England,D
123333,Bilal El Khannouss,10 May 2004,Morocco,M
53996,Idris El Mizouni,26 September 2000,Tunisia,M
134782,Landon Emenalo,18 January 2008,England,M
120171,Johnny Emerson,30 November 2005,Scotland,F
107895,Ethan Ennis,11 December 2004,England,F
133297,Romain Esse,13 May 2005,England,M
33032,Evanilson,6 October 1999,Brazil,F
138550,Jake Evans,4 June 2008,England,F
147792,Julian Eyestone,21 April 2006,United States,G
146864,Amar Fatah,19 February 2004,Sweden,F
127644,Abdul Fatawu,8 March 2004,Ghana,F
120048,Jayce Fitzgerald,9 May 2007,England,M
128366,Jack Fletcher,19 March 2007,England,F
42569,Niclas Füllkrug,9 February 1993,Germany,F
133169,Andrés García,7 February 2003,Spain,D
70757,Harvey Godsmark-Ford,25 September 2003,England,M
143240,Diego Gómez,27 March 2003,Paraguay,M
67849,Nico González,3 January 2002,Spain,M
70228,Kaide Gordon,5 October 2004,England,F
114565,Jimi Gower,1 October 2004,England,M
49254,Jacob Greaves,12 September 2000,England,D
134176,Brajan Gruda,31 May 2004,Germany,M
128389,Albert Grønbæk,23 May 2001,Denmark,M
130068,Marc Guiu,4 January 2006,Spain,F
148162,Gustavo Nunes,20 November 2005,Brazil,F
134786,Malachi Hardy,10 March 2008,England,D
8264,Marcus Harness,24 February 1996,Ireland,M
140291,Archie Harris,27 December 2004,England,D
147630,Chanse Headman,3 June 2005,England,D
111965,Isaac Heath,28 October 2004,England,F
123143,Cathal Heffernan,27 April 2005,Ireland,D
118083,Mads Hermansen,11 July 2000,Denmark,G
119531,Finlay Herrick,18 January 2006,England,G
16169,Václav Hladky,14 November 1990,Czech Republic,G
128892,Isaac Holland,2 September 2005,England,M
129952,Harry Howell,20 April 2008,England,F
137822,Max Hudson,20 September 2007,Wales,G
123585,Dean Huijsen,14 April 2005,Spain,D
124052,Igor Thiago,26 June 2001,Brazil,F
64521,Samuel Iling-Junior,4 October 2003,England,F
120676,Jaden Heskey,17 December 2005,England,F
127824,Mofe Jemide,8 November 2006,England,D
124181,Jamaldeen Jimoh,2 October 2006,England,M
51620,Nile John,6 March 2003,England,M
133025,Jota Silva,1 August 1999,Portugal,F
147885,Juan,7 March 2002,Brazil,F
150263,Juma Bah,11 April 2006,Sierra Leone,D
75989,Filip Jørgensen,16 April 2002,Denmark,G
127728,Ismeal Kabia,10 December 2005,Netherlands,F
127722,Maldini Kacurri,4 October 2005,Albania,D
50727,Ferdi Kadioglu,7 October 1999,Turkey,M
49759,Daichi Kamada,5 August 1996,Japan,M
132716,Jaydan Kamason,8 December 2006,England,D
140223,Mohamadou Kanté,20 September 2005,France,M
123557,Thierry Katsukunya,30 November 2005,Wales,D
136974,Joachim Kayi-Sanda,29 November 2006,France,D
133460,Michael Kayode,10 July 2004,Italy,D
137371,Abdukodir Khusanov,29 February 2004,Uzbekistan,D
123998,Antonín Kinsky,13 March 2003,Czech Republic,G
122944,Joe Knight,21 September 2005,England,M
114361,Gideon Kodua,2 October 2004,England,F
150847,Sékou Koné,3 February 2006,Mali,M
127797,Trent Koné-Doherty,30 June 2006,Ireland,F
51314,Lize Kop,17 March 1998,Netherlands,G
127828,Caleb Kporha,15 July 2006,England,D
137832,Eli Kroupi,23 June 2006,France,F
140380,Godwill Kukonki,6 February 2008,England,D
114362,Rio Kyerematen,9 June 2005,England,M
76104,Maxence Lacroix,6 April 2000,France,D
118112,Jesper Lindstrøm,29 February 2000,Denmark,M
146354,Luis Guilherme,9 February 2006,Brazil,F
9462,Joe Lumley,15 February 1995,England,G
4432,Massimo Luongo,25 September 1992,Australia,M
116496,Giorgi Mamardashvili,29 September 2000,Georgia,G
145492,Mateus Mané,16 September 2007,England,F
14252,Ryan Manning,14 June 1996,Ireland,D
130150,Bendito Mantato,25 January 2008,England,M
119072,Mateus Fernandes,10 July 2004,Portugal,M
112655,Sam Mather,3 September 2004,England,M
14458,Stephy Mavididi,31 May 1998,England,F
131312,Ezra Mayers,16 January 2007,England,D
33245,Noussair Mazraoui,14 November 1997,Morocco,D
117150,Ruairi McConville,1 May 2005,Northern Ireland,D
134463,Conor McManus,16 June 2004,Ireland,M
122142,Jayden Meghoma,28 June 2006,England,D
145114,Bastien Meupiyou,19 March 2006,France,D
128136,Stephen Mfuni,12 February 2008,England,D
122945,Shumaira Mheuka,20 October 2007,England,F
16035,Nikola Milenkovic,12 October 1997,Serbia,D
145759,Jeremy Monga,10 July 2009,England,M
127754,Bradley Moonan,2 April 2006,England,D
112745,Kobei Moore,30 November 2004,England,F
120175,Jack Moorhouse,29 November 2005,Ireland,M
67510,Morato,30 June 2001,Brazil,D
132068,Iwan Morgan,29 January 2006,Wales,F
129831,Kieran Morrison,9 November 2006,Northern Ireland,M
128139,Anthony Munda,8 September 2006,England,M
76310,Marshall Munetsi,22 June 1996,Zimbabwe,M
134586,William Murdock,26 May 2007,Northern Ireland,G
127827,Hindolo Mustapha,29 July 2006,Sierra Leone,M
24373,Corrie Ndaba,25 December 1999,Ireland,D
117452,Joel Ndala,31 May 2006,England,M
130234,Sean Neave,27 May 2007,England,F
134796,Rio Ngumoha,29 August 2008,England,F
127721,Josh Nichols,26 July 2006,England,D
147352,Lucas Nygaard,26 June 2006,Denmark,G
144853,Joseph O'Brien-Whitmarsh,11 May 2005,Ireland,M
112948,Nico O'Reilly,21 March 2005,England,M
129833,Chido Obi,29 November 2007,Denmark,F
119535,Justin Oboavwoduo,23 August 2006,England,F
66011,Caleb Okoli,13 July 2001,Italy,D
112918,Richard Olise,9 September 2004,England,D
127846,Callum Olusesi,11 March 2007,England,M
76216,Omar Marmoush,7 February 1999,Egypt,F
136398,Ibrahim Osman,29 November 2004,Ghana,F
117557,Riley Owen,24 August 2005,England,M
22553,Panutche Camará,28 February 1997,Guinea-Bissau,M
146353,Alex Paulsen,4 July 2002,New Zealand,G
147032,Pedro Lima,1 July 2006,Brazil,D
121704,Mike Penders,31 July 2005,Belgium,G
115446,Ben Perry,11 October 2004,England,M
147183,Player 1,,England,M
112705,Chris Popov,26 October 2004,Wales,F
135769,Jack Porter,15 July 2008,England,G
117590,Samuel Rak-Sakyi,27 March 2005,England,M
132169,Luke Rawlings,4 April 2008,England,M
133124,Remy Rees-Dottin,6 March 2006,England,F
128969,Reigan Heskey,18 January 2008,England,F
119078,Renato Veiga,29 July 2003,Portugal,M
110549,Chadi Riad,17 June 2003,Morocco,D
114131,Josh Robinson,20 December 2004,England,D
108947,Rodrigo Gomes,7 July 2003,Portugal,F
40159,Guido Rodríguez,12 April 1994,Argentina,M
119533,Alexei Rojas,28 September 2005,Colombia,G
147359,Reggie Rose,26 April 2005,England,G
119607,Michal Rosiak,12 October 2005,Poland,D
124179,Triston Rowe,2 October 2006,England,D
8388,Sam Morsy,10 September 1991,Egypt,M
132727,Trevan Sanusi,25 April 2007,England,F
126943,Savinho,10 April 2004,Brazil,F
119036,Tommy Setford,13 March 2006,England,G
119537,Leo Shahar,18 March 2007,England,D
117608,Martin Sherif,10 June 2006,Netherlands,F
112378,Zain Silcott-Duberry,9 July 2005,England,F
135431,Freddie Simmonds,9 March 2008,England,D
119611,Jahmai Simpson-Pusey,4 November 2005,England,D
127736,Jacob Slater,5 October 2004,Ireland,D
302305,Julio Soler,16 February 2005,Argentina,D
144693,Ramón Sosa,31 August 1999,Paraguay,F
123961,Marko Stamenic,19 February 2002,New Zealand,M
119612,Ellis Stanton,19 February 2005,England,M
69604,Luca Stephenson,17 September 2003,England,M
112549,Ross Stewart,11 July 1996,Scotland,F
35670,Jørgen Strand Larsen,6 February 2000,Norway,F
67238,Yukinari Sugawara,28 June 2000,Japan,D
147021,Freddie Symonds,,England,D
8417,Sam Szmodics,24 September 1995,Ireland,M
303421,Rento Takaoka,12 March 2007,Japan,F
117644,Charlie Tasker,24 February 2006,England,D
19723,Jack Taylor,23 June 1998,Ireland,M
76614,Mathys Tel,27 April 2005,France,F
98292,Silko-Amari Thomas,25 June 2004,England,F
114643,Ciaran Thompson,17 October 2004,England,D
63656,Jean-Clair Todibo,30 December 1999,France,D
4864,Conor Townsend,4 March 1993,England,D
139930,Stefanos Tzimas,6 January 2006,Greece,F
118031,Manuel Ugarte,11 April 2001,Uruguay,M
302583,Vitor Reis,12 January 2006,Brazil,D
134792,Reggie Walsh,20 October 2008,England,M
301829,Welington,19 February 2001,Brazil,D
72239,Mats Wieffer,16 November 1999,Netherlands,M
125733,Caleb Wiley,22 December 2004,United States,D
134791,Lucá Williams-Barnett,1 April 2008,England,F
118444,Kaiden Wilson,2 September 2005,England,D
133123,Ben Winterburn,4 September 2004,England,M
14203,Luke Woolfenden,21 October 1998,England,D
147052,Malick Yalcouyé,18 November 2005,Mali,M
147508,Yang Min-Hyeok,16 April 2006,South Korea,F
128890,Tony Yogane,24 September 2005,England,M
118591,Leny Yoro,13 November 2005,France,D
114470,Kadan Young,19 January 2006,England,F
50848,Joshua Zirkzee,22 May 2001,Netherlands,F
