player_id,full_name,birth_date,nationality,position,market_value
115447,Joe Gardner,6 June 2005,Ireland,F,
68987,Alejandro Garnacho,1 July 2004,Argentina,F,45000000.0
23841,James Garner,13 March 2001,England,M,20000000.0
51901,Joe Gauci,4 July 2000,Australia,G,1500000.0
20187,Jean-Philippe Gbamin,25 September 1995,Cote D’Ivoire,M,2000000.0
117587,Billy Gee,30 July 2005,England,D,
118442,Tyrique George,4 February 2006,England,F,3500000.0
25094,Saman Ghoddos,6 September 1993,Iran,F,1800000.0
15259,Morgan Gibbs-White,27 January 2000,England,M,50000000.0
55700,Bryan Gil,11 February 2001,Spain,F,15000000.0
98288,Alfie Gilchrist,28 November 2003,England,D,8000000.0
8321,Mark Gillespie,27 March 1992,England,G,
24221,Billy Gilmour,11 June 2001,Scotland,M,16000000.0
10968,Ben Godfrey,15 January 1998,England,D,8000000.0
124083,Martial Godo,14 March 2003,England,F,
70757,Harvey Godsmark-Ford,25 September 2003,England,M,
117859,Michael Golding,23 May 2006,England,M,2000000.0
143240,Diego Gómez,27 March 2003,Paraguay,M,13000000.0
11130,Gonçalo Guedes,29 November 1996,Portugal,F,13000000.0
67849,Nico González,3 January 2002,Spain,M,40000000.0
13702,Charlie Goode,3 August 1995,England,D,
70228,Kaide Gordon,5 October 2004,England,F,1200000.0
112653,Daniel Gore,26 September 2004,England,M,
114565,Jimi Gower,1 October 2004,England,M,
26974,Hubert Graczyk,28 February 2003,Poland,G,
117446,True Grant,2 November 2005,England,G,
49909,Ryan Gravenberch,16 May 2002,Netherlands,M,70000000.0
7946,Demarai Gray,28 June 1996,Jamaica,F,5000000.0
4260,Jack Grealish,10 September 1995,England,M,35000000.0
49254,Jacob Greaves,12 September 2000,England,D,20000000.0
55968,Ben Greenwood,20 February 2003,Ireland,D,
127627,Seán Grehan,8 January 2004,Ireland,D,
65796,Harvey Griffiths,22 September 2003,England,M,
22542,Pascal Groß,15 June 1991,Germany,M,7000000.0
134176,Brajan Gruda,31 May 2004,Germany,M,25000000.0
128389,Albert Grønbæk,23 May 2001,Denmark,M,
7548,Vicente Guaita,10 January 1987,Spain,G,
14569,Marc Guéhi,13 July 2000,England,D,45000000.0
12582,Idrissa Gueye,26 September 1989,Senegal,M,2000000.0
130068,Marc Guiu,4 January 2006,Spain,F,8000000.0
5101,Ilkay Gündogan,24 October 1990,Germany,M,7000000.0
117552,Luca Gunter,23 March 2005,England,G,
148162,Gustavo Nunes,20 November 2005,Brazil,F,10000000.0
32478,Gustavo Scarpa,5 January 1994,Brazil,M,8000000.0
68827,Malo Gusto,19 May 2003,France,D,35000000.0
67178,Josko Gvardiol,23 January 2002,Croatia,D,75000000.0
65970,Erling Haaland,21 July 2000,Norway,F,200000000.0
108922,Lewis Hall,8 September 2004,England,D,30000000.0
63841,Micah Hamilton,13 November 2003,England,F,3200000.0
107834,Isak Hansen-Aaröen,22 August 2004,Norway,M,1000000.0
134786,Malachi Hardy,10 March 2008,England,D,
8264,Marcus Harness,24 February 1996,Ireland,M,
140291,Archie Harris,27 December 2004,England,D,
130153,Ollie Harrison,7 August 2007,England,M,
19877,Harry Clarke,2 March 2001,England,D,5000000.0
25447,Taylor Harwood-Bellis,30 January 2002,England,D,25000000.0
10000,Kortney Hause,16 July 1995,England,D,2000000.0
20810,Kai Havertz,11 June 1999,Germany,F,70000000.0
4713,Isaac Hayden,22 March 1995,Jamaica,M,1000000.0
147630,Chanse Headman,3 June 2005,England,D,
111965,Isaac Heath,28 October 2004,England,F,
2933,Tom Heaton,15 April 1986,England,G,
133114,Ayden Heaven,22 September 2006,England,D,1500000.0
123143,Cathal Heffernan,27 April 2005,Ireland,D,
65781,Krisztián Hegyi,24 September 2002,Hungary,G,
51917,Karl Hein,13 April 2002,Estonia,G,3000000.0
13988,Dean Henderson,12 March 1997,England,G,15000000.0
8586,Jeff Hendrick,31 January 1992,Ireland,M,
2569,Wayne Hennessey,24 January 1987,Wales,G,
10947,Rico Henry,8 July 1997,England,D,40000000.0
98301,Jack Henry-Francis,23 September 2003,Ireland,M,
118083,Mads Hermansen,11 July 2000,Denmark,G,15000000.0
128733,Travis Hernes,4 November 2005,Norway,M,
119531,Finlay Herrick,18 January 2006,England,G,
115166,Aaron Hickey,10 June 2002,Scotland,D,18000000.0
51942,James Hill,10 January 2002,England,D,2000000.0
112096,Jack Hinchy,30 January 2003,England,M,
112739,Jack Hinshelwood,11 April 2005,England,M,24000000.0
14283,George Hirst,15 February 1999,Scotland,F,5000000.0
16169,Václav Hladky,14 November 1990,Czech Republic,G,
49269,Joe Hodge,14 September 2002,Ireland,M,1200000.0
52951,Ki-Jana Hoever,18 January 2002,Netherlands,D,4500000.0
11575,Rob Holding,20 September 1995,England,D,4000000.0
10564,Mason Holgate,22 October 1996,Jamaica,D,4500000.0
128892,Isaac Holland,2 September 2005,England,M,
143765,Fletcher Holman,12 October 2004,England,F,
15948,Ethan Horvath,9 June 1995,United States,G,1600000.0
129952,Harry Howell,20 April 2008,England,F,
75096,Justin Hubner,14 September 2003,Indonesia,D,
137822,Max Hudson,20 September 2007,Wales,G,
23702,Callum Hudson-Odoi,7 November 2000,England,F,24000000.0
8589,Will Hughes,17 April 1995,England,M,9000000.0
107835,Joe Hugill,19 October 2003,England,F,
123585,Dean Huijsen,14 April 2005,Spain,D,42000000.0
51498,Bashir Humphreys,15 March 2003,England,D,6500000.0
67214,James Huntley,2 March 2004,England,M,
98300,Omari Hutchinson,30 October 2003,England,F,22000000.0
20337,Hwang Hee-Chan,26 January 1996,South Korea,F,
71618,Hwang Ui-Jo,28 August 1992,South Korea,F,
5272,Pierre-Emile Højbjerg,5 August 1995,Denmark,M,20000000.0
122934,Rasmus Højlund,4 February 2003,Denmark,F,45000000.0
21912,Igor Julio,7 February 1998,Brazil,D,22000000.0
124052,Igor Thiago,26 June 2001,Brazil,F,22000000.0
13554,Kelechi Iheanacho,3 October 1996,Nigeria,F,5000000.0
64521,Samuel Iling-Junior,4 October 2003,England,F,11000000.0
112590,Danny Imray,27 July 2003,England,D,
8245,Danny Ings,23 July 1992,England,F,7000000.0
66538,Tim Iroegbunam,30 June 2003,England,M,10000000.0
136505,Andy Irving,13 May 2000,Scotland,M,5000000.0
21737,Alexander Isak,21 September 1999,Sweden,F,100000000.0
15332,Daniel Iversen,19 July 1997,Denmark,G,3000000.0
4717,Alex Iwobi,3 May 1996,Nigeria,F,25000000.0
32715,Jack Clarke,23 November 2000,England,F,15000000.0
94669,Ben Jackson,3 September 2003,England,D,
9662,Jacob Murphy,24 February 1995,England,M,16000000.0
120676,Jaden Heskey,17 December 2005,England,F,
7887,Jamal Lowe,21 July 1994,Jamaica,F,1200000.0
14571,Reece James,8 December 1999,England,D,30000000.0
23194,Vitaly Janelt,10 May 1998,Germany,M,22000000.0
24807,Vítezslav Jaros,23 July 2001,Czech Republic,G,5000000.0
111987,Daniel Jebbison,13 August 2003,Canada,F,4000000.0
127824,Mofe Jemide,8 November 2006,England,D,
49726,Mathias Jensen,1 January 1996,Denmark,M,16000000.0
11071,Raúl Jiménez,5 May 1991,Mexico,F,5000000.0
124181,Jamaldeen Jimoh,2 October 2006,England,M,
5051,João Cancelo,27 May 1994,Portugal,D,18000000.0
50856,João Félix,10 November 1999,Portugal,F,25000000.0
133679,João Gomes,12 February 2001,Brazil,M,40000000.0
19858,João Palhinha,9 July 1995,Portugal,M,40000000.0
72371,João Pedro,26 September 2001,Brazil,F,18000000.0
14428,João Virgínia,10 October 1999,Portugal,G,
20607,Joelinton,14 August 1996,Brazil,M,40000000.0
51620,Nile John,6 March 2003,England,M,
15212,Ben Johnson,24 January 2000,England,D,9000000.0
4331,Sam Johnstone,25 March 1993,England,G,8000000.0
23815,Curtis Jones,30 January 2001,England,M,50000000.0
4135,Jonjo Shelvey,27 February 1992,England,M,1300000.0
20277,Jonny,3 March 1994,Spain,D,1500000.0
5682,Jorginho,20 December 1991,Italy,M,8000000.0
15715,José Sá,17 January 1993,Portugal,G,
114485,Josh Feeney,6 May 2005,England,D,
133025,Jota Silva,1 August 1999,Portugal,F,14000000.0
147885,Juan,7 March 2002,Brazil,F,
150263,Juma Bah,11 April 2006,Sierra Leone,D,4000000.0
109722,Marc Jurado,13 April 2004,Spain,D,
67776,Jurriën Timber,17 June 2001,Netherlands,D,50000000.0
13515,James Justin,23 February 1998,England,D,15000000.0
75989,Filip Jørgensen,16 April 2002,Denmark,G,20000000.0
127728,Ismeal Kabia,10 December 2005,Netherlands,F,
110234,Issa Kaboré,12 May 2001,Burkina Faso,D,6000000.0
127722,Maldini Kacurri,4 October 2005,Albania,D,
50727,Ferdi Kadioglu,7 October 1999,Turkey,M,30000000.0
108319,Sasa Kalajdzic,7 July 1997,Austria,F,5000000.0
49759,Daichi Kamada,5 August 1996,Japan,M,15000000.0
25067,Boubacar Kamara,23 November 1999,France,M,38000000.0
132716,Jaydan Kamason,8 December 2006,England,D,
109721,Willy Kambwala,25 August 2004,France,D,4000000.0
140223,Mohamadou Kanté,20 September 2005,France,M,
19600,Loris Karius,22 June 1993,Germany,G,
112652,Jadel Katongo,14 September 2004,England,D,
123557,Thierry Katsukunya,30 November 2005,Wales,D,
92709,Leigh Kavanagh,27 December 2003,Ireland,D,
136974,Joachim Kayi-Sanda,29 November 2006,France,D,
133460,Michael Kayode,10 July 2004,Italy,D,18000000.0
4333,Michael Keane,11 January 1993,England,D,6000000.0
11189,Thilo Kehrer,21 September 1996,Germany,D,15000000.0
14723,Caoimhín Kelleher,23 November 1998,Ireland,G,22000000.0
21585,Lloyd Kelly,6 October 1998,England,D,18000000.0
117753,Omari Kellyman,15 September 2005,England,M,1500000.0
11373,Kepa,3 October 1994,Spain,G,11000000.0
116665,Milos Kerkez,7 November 2003,Hungary,D,35000000.0
53074,Kaine Kesler-Hayden,23 October 2002,England,D,2200000.0
107818,Aaron Keto-Diyawa,11 September 2003,England,D,
137371,Abdukodir Khusanov,29 February 2004,Uzbekistan,D,35000000.0
50468,Gavin Kilkenny,1 February 2000,Ireland,M,
13522,Maximilian Kilman,23 May 1997,England,D,30000000.0
126962,Kim Ji-Soo,24 December 2004,South Korea,D,
128976,Josh King,3 January 2007,England,M,1000000.0
128022,Max Kinsey,2 February 2005,England,D,
123998,Antonín Kinsky,13 March 2003,Czech Republic,G,15000000.0
109478,Jakub Kiwior,15 February 2000,Poland,D,22000000.0
21519,Justin Kluivert,5 May 1999,Netherlands,F,35000000.0
122944,Joe Knight,21 September 2005,England,M,
92627,Jacob Knightbridge,25 January 2004,England,G,
8982,Anthony Knockaert,20 November 1991,France,M,
114361,Gideon Kodua,2 October 2004,England,F,
144265,Yunus Konak,10 January 2006,Turkey,M,
23593,Ibrahima Konaté,25 May 1999,France,D,60000000.0
150847,Sékou Koné,3 February 2006,Mali,M,
127797,Trent Koné-Doherty,30 June 2006,Ireland,F,
12359,Terence Kongolo,14 February 1994,Netherlands,D,
13274,Ezri Konsa,23 October 1997,England,D,35000000.0
51314,Lize Kop,17 March 1998,Netherlands,G,
129671,Lewis Koumas,19 September 2005,Wales,F,1500000.0
5861,Cheikhou Kouyaté,21 December 1989,Senegal,M,
12520,Mateo Kovacic,6 May 1994,Croatia,M,25000000.0
35733,Matej Kovár,17 May 2000,Czech Republic,G,7000000.0
122119,Kacper Kozlowski,16 October 2003,Poland,M,4200000.0
127828,Caleb Kporha,15 July 2006,England,D,1000000.0
66494,Emil Krafth,2 August 1994,Sweden,D,2500000.0
123722,Victor Kristiansen,16 December 2002,Denmark,D,16000000.0
137832,Eli Kroupi,23 June 2006,France,F,
51364,Mohammed Kudus,2 August 2000,Ghana,M,50000000.0
140380,Godwill Kukonki,6 February 2008,England,D,
49316,Dejan Kulusevski,25 April 2000,Sweden,M,60000000.0
125185,Garang Kuol,15 September 2004,Australia,D,
114362,Rio Kyerematen,9 June 2005,England,M,
76104,Maxence Lacroix,6 April 2000,France,D,22000000.0
8935,Freddie Ladapo,1 February 1993,England,F,
49482,Levi Laing,12 April 2003,England,D,
4618,Adam Lallana,10 May 1988,England,M,
23704,Tariq Lamptey,30 September 2000,Ghana,D,12000000.0
119462,Will Lankshear,20 April 2005,England,F,3000000.0
11044,Aymeric Laporte,27 May 1994,Spain,D,18000000.0
107842,Juan Larios,12 January 2004,Spain,D,4500000.0
9257,Jamaal Lascelles,11 November 1993,England,D,6000000.0
99282,Roméo Lavia,6 January 2004,Belgium,M,40000000.0
123421,Nico Lawrence,22 November 2003,England,D,
66222,Zan-Luk Leban,15 December 2002,Slovenia,G,
5583,Mario Lemina,1 September 1993,Gabon,M,7500000.0
21647,Clément Lenglet,17 June 1995,France,D,7500000.0
4985,Bernd Leno,4 March 1992,Germany,G,11000000.0
51777,Marc Leonard,19 December 2001,Scotland,M,
37776,Jefferson Lerma,25 October 1994,Colombia,M,12000000.0
99281,Rico Lewis,21 November 2004,England,D,40000000.0
24369,Keane Lewis-Potter,22 February 2001,England,F,23000000.0
114564,Myles Lewis-Skelly,26 September 2006,England,M,28000000.0
5066,Victor Lindelöf,17 July 1994,Sweden,D,10000000.0
118112,Jesper Lindstrøm,29 February 2000,Denmark,M,20000000.0
15862,Mateusz Lis,27 February 1997,Poland,G,1800000.0
49495,Tino Livramento,12 November 2002,England,D,35000000.0
4664,Hugo Lloris,26 December 1986,France,G,1000000.0
19851,Giovani Lo Celso,9 April 1996,Argentina,M,20000000.0
8006,Andy Lonergan,19 October 1983,England,G,
14897,Sean Longstaff,30 October 1997,England,M,22000000.0
55776,Lucas Paquetá,27 August 1997,Brazil,M,35000000.0
146354,Luis Guilherme,9 February 2006,Brazil,F,18000000.0
4290,Romelu Lukaku,13 May 1993,Belgium,F,22000000.0
16044,Sasa Lukic,13 August 1996,Serbia,M,10000000.0
9462,Joe Lumley,15 February 1995,England,G,
4432,Massimo Luongo,25 September 1992,Australia,M,
49961,Lyanco,1 February 1997,Brazil,D,5000000.0
51223,Ian Maatsen,10 March 2002,Netherlands,D,28000000.0
72455,Isaac Mabaya,22 September 2004,Zimbabwe,D,
63633,Alexis Mac Allister,24 December 1998,Argentina,M,90000000.0
43859,Mackenzie Hunt,14 November 2001,United Arab Emirates,D,
8456,James Maddison,23 November 1996,England,M,50000000.0
67407,Noni Madueke,10 March 2002,England,F,40000000.0
23946,Paris Maghoma,8 May 2001,England,M,
9566,Harry Maguire,5 March 1993,England,D,15000000.0
12128,Mahmoud Dahoud,1 January 1996,Syria,M,5000000.0
108936,Kobbie Mainoo,19 April 2005,England,M,55000000.0
23581,Tyrell Malacia,17 August 1999,Netherlands,D,12000000.0
14456,Donyell Malen,19 January 1999,Netherlands,F,25000000.0
116496,Giorgi Mamardashvili,29 September 2000,Georgia,G,30000000.0
145492,Mateus Mané,16 September 2007,England,F,
49738,Orel Mangala,18 March 1998,Belgium,M,20000000.0
14252,Ryan Manning,14 June 1996,Ireland,D,3500000.0
4918,Javier Manquillo,5 May 1994,Spain,D,1800000.0
130150,Bendito Mantato,25 January 2008,England,M,
127416,Sékou Mara,30 July 2002,France,F,6000000.0
32925,Marcelo Pitaluga,20 December 2002,Brazil,G,
8171,Solly March,20 July 1994,England,M,8000000.0
32388,Emiliano Marcondes,9 March 1995,Denmark,M,1200000.0
125826,Marquinhos,7 April 2003,Brazil,F,40000000.0
51692,Filip Marschall,24 April 2003,England,G,
124846,Zach Marsh,6 October 2005,England,F,
122149,Callum Marshall,28 November 2004,Northern Ireland,F,1800000.0
11272,Anthony Martial,5 December 1995,France,F,7500000.0
4245,Emiliano Martínez,2 September 1992,Argentina,G,25000000.0
51556,Tawanda Maswanhise,20 November 2002,Zimbabwe,M,
20874,Jean-Philippe Mateta,28 June 1997,France,F,30000000.0
119072,Mateus Fernandes,10 July 2004,Portugal,M,15000000.0
112655,Sam Mather,3 September 2004,England,M,
51202,Matheus Cunha,27 May 1999,Brazil,F,55000000.0
133681,Matheus França,1 April 2004,Brazil,F,10000000.0
76204,Matheus Nunes,27 August 1998,Portugal,M,35000000.0
69020,Roshaun Mathurin,23 January 2004,England,F,
5375,Joël Matip,8 August 1991,Cameroon,D,
109777,Alex Matos,3 October 2004,England,F,1000000.0
10827,Remi Matthews,10 February 1994,England,G,
16256,Neal Maupay,14 August 1996,France,F,10000000.0
75097,Mauro Bandeira,18 November 2003,Portugal,M,
14458,Stephy Mavididi,31 May 1998,England,F,11000000.0
32638,Konstantinos Mavropanos,11 December 1997,Greece,D,17000000.0
131312,Ezra Mayers,16 January 2007,England,D,
144040,Adrian Mazilu,13 September 2005,Romania,F,2500000.0
33245,Noussair Mazraoui,14 November 1997,Morocco,D,32000000.0
4706,Kevin Mbabu,19 April 1995,Switzerland,D,4000000.0
50849,Loïc Mbe Soh,13 June 2001,France,D,2000000.0
64460,Luke Mbete,18 September 2003,England,D,1000000.0
66360,Bryan Mbeumo,7 August 1999,Cameroon,M,50000000.0
49270,James McAtee,18 October 2002,England,M,18000000.0
51553,Kasey McAteer,22 November 2001,Ireland,M,
4573,Alex McCarthy,3 December 1989,England,G,
109138,James McConnell,13 September 2004,England,M,2000000.0
117150,Ruairi McConville,1 May 2005,Northern Ireland,D,
112080,Jamie McDonnell,16 February 2004,Northern Ireland,M,
20961,Tom McGill,25 March 2000,Canada,G,
51423,John McGinn,18 October 1994,Scotland,M,18000000.0
144899,Callan McKenna,22 December 2006,Scotland,G,
134463,Conor McManus,16 June 2004,Ireland,M,
24797,Dwight McNeil,22 November 1999,England,F,25000000.0
63842,Charlie McNeill,9 September 2003,England,F,
14824,Scott McTominay,8 December 1996,Scotland,M,40000000.0
3909,Ben Mee,21 September 1989,England,D,
122142,Jayden Meghoma,28 June 2006,England,D,
68593,Hannibal Mejbri,21 January 2003,Tunisia,M,9000000.0
68592,Mateo Mejía,31 March 2003,Colombia,F,
27090,Teden Mengi,30 April 2002,England,D,8000000.0
14063,Chris Mepham,5 November 1997,Wales,D,6000000.0
19778,Mikel Merino,22 June 1996,Spain,M,35000000.0
109707,Max Merrick,10 November 2005,England,G,
112261,Jenson Metcalfe,6 September 2004,England,M,
145114,Bastien Meupiyou,19 March 2006,France,D,2500000.0
128136,Stephen Mfuni,12 February 2008,England,D,
122945,Shumaira Mheuka,20 October 2007,England,F,
51736,Alex Mighten,11 April 2002,England,F,
16035,Nikola Milenkovic,12 October 1997,Serbia,D,28000000.0
117647,Lewis Miley,1 May 2006,England,M,22000000.0
2100,James Milner,4 January 1986,England,M,1000000.0
8900,Tyrone Mings,13 March 1993,England,D,6000000.0
136175,Yankuba Minteh,22 July 2004,Gambia,F,30000000.0
24334,Tyrick Mitchell,1 September 1999,England,D,25000000.0
117732,Kaoru Mitoma,20 May 1997,Japan,F,45000000.0
5879,Aleksandar Mitrovic,16 September 1994,Serbia,F,25000000.0
108751,Jakub Moder,7 April 1999,Poland,M,10000000.0
5239,Mohamed Elneny,11 July 1992,Egypt,M,3200000.0
5178,Mohamed Salah,15 June 1992,Egypt,F,55000000.0
145759,Jeremy Monga,10 July 2009,England,M,
49480,Zane Monlouis,16 October 2003,Jamaica,D,
40153,Gonzalo Montiel,1 January 1997,Argentina,D,5000000.0
127754,Bradley Moonan,2 April 2006,England,D,
112745,Kobei Moore,30 November 2004,England,F,
120175,Jack Moorhouse,29 November 2005,Ireland,M,
92706,Andrew Moran,15 October 2003,Ireland,M,3000000.0
67510,Morato,30 June 2001,Brazil,D,15000000.0
118952,Diego Moreira,6 August 2004,Belgium,F,10000000.0
37221,Álex Moreno,8 June 1993,Spain,D,11000000.0
132068,Iwan Morgan,29 January 2006,Wales,F,
129831,Kieran Morrison,9 November 2006,Northern Ireland,M,
51574,Tyler Morton,31 October 2002,England,M,8000000.0
115114,Yerson Mosquera,2 May 2001,Colombia,D,8000000.0
23824,Louie Moulden,6 January 2002,England,G,
14580,Mason Mount,10 January 1999,England,M,28000000.0
109134,Fabian Mrozek,28 September 2003,Poland,G,
70143,Divin Mubama,25 October 2004,England,F,4000000.0
53991,Mykhailo Mudryk,5 January 2001,Ukraine,M,
128139,Anthony Munda,8 September 2006,England,M,
76310,Marshall Munetsi,22 June 1996,Zimbabwe,M,15000000.0
76353,Daniel Muñoz,26 May 1996,Colombia,D,25000000.0
111116,Finley Munroe,8 February 2005,England,D,
134586,William Murdock,26 May 2007,Northern Ireland,G,
19911,Arijanet Muric,7 November 1998,Kosovo,G,6000000.0
139648,Murillo,4 July 2002,Brazil,D,55000000.0
127659,Alex Murphy,25 June 2004,Ireland,D,
108935,Sam Murray,25 September 2004,England,D,
119427,Harrison Murray-Campbell,4 August 2006,England,D,
107894,Mateusz Musialowski,16 October 2003,Poland,M,
127827,Hindolo Mustapha,29 July 2006,Sierra Leone,M,
24983,Vitalii Mykolenko,29 May 1999,Ukraine,D,
134820,Amara Nallo,18 November 2006,England,D,
24373,Corrie Ndaba,25 December 1999,Ireland,D,
117452,Joel Ndala,31 May 2006,England,M,4000000.0
31936,Iliman Ndiaye,6 March 2000,Senegal,F,22000000.0
20479,Wilfred Ndidi,16 December 1996,Nigeria,M,18000000.0
66576,Michael Ndiweni,2 December 2003,England,F,
25329,Tanguy Ndombélé,28 December 1996,France,M,10000000.0
130234,Sean Neave,27 May 2007,England,F,
136672,Kosta Nedeljkovic,16 December 2005,Serbia,D,8500000.0
14450,Reiss Nelson,10 December 1999,England,F,18000000.0
16642,Nélson Semedo,16 November 1993,Portugal,D,10000000.0
6593,Neto,19 July 1989,Brazil,G,
134796,Rio Ngumoha,29 August 2008,England,F,
50862,Moussa Niakhaté,8 March 1996,Senegal,D,15000000.0
127721,Josh Nichols,26 July 2006,England,D,
14451,Eddie Nketiah,30 May 1999,England,F,22000000.0
16784,Christopher Nkunku,14 November 1997,France,F,45000000.0
51569,James Norris,4 April 2003,England,D,
70287,Darwin Núñez,24 June 1999,Uruguay,F,50000000.0
66094,Nuno Tavares,26 January 2000,Portugal,D,25000000.0
114566,Ethan Nwaneri,21 March 2007,England,M,55000000.0
147352,Lucas Nygaard,26 June 2006,Denmark,G,
130665,Treymaurice Nyoni,30 June 2007,England,M,3000000.0
42331,Christian Nørgaard,10 March 1994,Denmark,M,12000000.0
112589,Jake O'Brien,15 May 2001,Ireland,D,15000000.0
144853,Joseph O'Brien-Whitmarsh,11 May 2005,Ireland,M,
112948,Nico O'Reilly,21 March 2005,England,M,7000000.0
14671,Matt O'Riley,21 November 2000,Denmark,M,22000000.0
15154,Dara O'Shea,4 March 1999,Ireland,D,14000000.0
129833,Chido Obi,29 November 2007,Denmark,F,5000000.0
119535,Justin Oboavwoduo,23 August 2006,England,F,
118579,Wilson Odobert,28 November 2004,France,F,18000000.0
33342,Odeluga Offiah,26 October 2002,England,D,
33128,Chiedozie Ogbene,1 May 1997,Ireland,F,8000000.0
5514,Angelo Ogbonna,23 May 1988,Italy,D,
117615,Habeeb Ogunneye,12 November 2005,England,D,
107819,Temple Ojinnaka,30 March 2005,Italy,M,
135120,Wes Okoduwa,12 May 2008,England,D,
66011,Caleb Okoli,13 July 2001,Italy,D,12000000.0
23650,Arthur Okonkwo,9 September 2001,England,G,1200000.0
72453,Michael Olakigbe,25 April 2004,England,F,
112918,Richard Olise,9 September 2004,England,D,
11224,Robin Olsen,8 January 1990,Sweden,G,1500000.0
127846,Callum Olusesi,11 March 2007,England,M,
76216,Omar Marmoush,7 February 1999,Egypt,F,75000000.0
53085,Andrew Omobamidele,23 June 2002,Ireland,D,10000000.0
108096,Amadou Onana,16 August 2001,Belgium,M,55000000.0
15713,Paul Onuachu,28 May 1994,Nigeria,F,8000000.0
51510,Tyler Onyango,4 March 2003,England,M,
108612,Frank Onyeka,1 January 1998,Nigeria,M,7000000.0
109713,Lewis Orford,18 February 2006,England,M,
10465,Divock Origi,18 April 1995,Belgium,F,2500000.0
47133,Stefan Ortega,6 November 1992,Germany,G,9000000.0
136398,Ibrahim Osman,29 November 2004,Ghana,F,12000000.0
115450,Esapa Osong,21 September 2004,England,F,
114590,William Osula,4 August 2003,Denmark,F,7000000.0
133890,Dango Ouattara,11 February 2002,Burkina Faso,F,25000000.0
92734,Salah-Eddine Oulad M'hand,20 August 2003,Netherlands,M,
117557,Riley Owen,24 August 2005,England,M,
112654,Maxi Oyedele,7 November 2004,Poland,M,1500000.0
112701,David Ozoh,6 May 2005,England,M,
134334,Mark O’Mahony,14 January 2005,Ireland,F,
49293,Cole Palmer,6 May 2002,England,M,130000000.0
22553,Panutche Camará,28 February 1997,Guinea-Bissau,M,
21885,Jonathan Panzo,25 October 2000,England,D,1200000.0
117625,Ben Parkinson,10 March 2005,England,F,
4936,Thomas Partey,13 June 1993,Ghana,M,15000000.0
114058,Travis Patterson,6 October 2005,England,D,
146353,Alex Paulsen,4 July 2002,New Zealand,G,
49494,Myles Peart-Harris,18 September 2002,England,M,
147032,Pedro Lima,1 July 2006,Brazil,D,
21998,Pedro Neto,9 March 2000,Portugal,F,50000000.0
108972,Facundo Pellistri,20 December 2001,Uruguay,F,8000000.0
121704,Mike Penders,31 July 2005,Belgium,G,10000000.0
50252,Nicolas Pépé,29 May 1995,Cote D’Ivoire,F,6000000.0
12901,Ivan Perisic,2 February 1989,Croatia,F,1500000.0
122772,Máximo Perrone,7 January 2003,Argentina,M,9000000.0
115446,Ben Perry,11 October 2004,England,M,
134403,Djordje Petrovic,8 October 1999,Serbia,G,18000000.0
92610,Cameron Peupion,23 September 2002,Australia,M,
4525,Philippe Coutinho,12 June 1992,Brazil,M,6000000.0
122270,Killian Phillips,30 March 2002,Ireland,M,
64519,Jaden Philogene,8 February 2002,England,F,18000000.0
4640,Jordan Pickford,7 March 1994,England,G,20000000.0
22043,Ethan Pinnock,29 May 1993,Jamaica,D,8000000.0
64265,Cameron Plain,24 September 2001,England,G,
49476,Luke Plange,4 November 2002,England,F,
147183,Player 1,,England,M,
108956,Alfie Pond,1 March 2004,England,D,
10079,Nick Pope,19 April 1992,England,G,10000000.0
112705,Chris Popov,26 October 2004,Wales,F,
32229,Pedro Porro,13 September 1999,Spain,D,45000000.0
135769,Jack Porter,15 July 2008,England,G,
66560,Freddie Potts,12 September 2003,England,M,
5860,Dennis Praet,14 May 1994,Belgium,M,3000000.0
130670,Sam Proctor,21 December 2006,England,G,
63838,Logan Pye,26 October 2003,England,D,
51557,Jarell Quansah,29 January 2003,England,D,22000000.0
20430,Ionut Radu,28 May 1997,Romania,G,2500000.0
66518,Arjan Raikhy,20 October 2002,England,M,
117590,Samuel Rak-Sakyi,27 March 2005,England,M,
125829,Calvin Ramsay,31 July 2003,Scotland,D,3000000.0
13703,Aaron Ramsdale,14 May 1998,England,G,16000000.0
19888,Jacob Ramsey,28 May 2001,England,M,32000000.0
2216,Darren Randolph,12 May 1987,Ireland,G,
13565,Marcus Rashford,31 October 1997,England,F,50000000.0
132169,Luke Rawlings,4 April 2008,England,M,
7975,David Raya,15 September 1995,Spain,G,40000000.0
111021,Jadan Raymond,15 October 2003,Wales,M,
4276,Tim Ream,5 October 1987,United States,D,
4818,Harrison Reed,27 January 1995,England,M,7000000.0
133124,Remy Rees-Dottin,6 March 2006,England,F,
39606,Sergio Reguilón,16 December 1996,Spain,D,8000000.0
128969,Reigan Heskey,18 January 2008,England,F,
76427,Omar Rekik,20 December 2001,Tunisia,D,
119078,Renato Veiga,29 July 2003,Portugal,M,18000000.0
66630,Giovanni Reyna,13 November 2002,United States,M,10000000.0
110549,Chadi Riad,17 June 2003,Morocco,D,15000000.0
5343,Ricardo Pereira,6 October 1993,Portugal,D,5000000.0
15202,Declan Rice,14 January 1999,England,M,110000000.0
144500,Dujuan Richards,10 November 2005,Jamaica,F,
24630,Richarlison,10 May 1997,Brazil,F,25000000.0
4878,Jairo Riedewald,9 September 1996,Netherlands,M,2200000.0
3934,Matt Ritchie,10 September 1989,Scotland,M,
